L_rlu,Qz_A_inv,bandwidth_sigma_fraction,I_HT_raw_p_0p01,I_HT_bandwidth_avg_p_0p01,I_HT_raw_p_0p001,I_HT_bandwidth_avg_p_0p001,I_HT_raw_p_0p0001,I_HT_bandwidth_avg_p_0p0001,I_HT_raw_p_0p0,I_HT_bandwidth_avg_p_0p0
0.707,0.15512683378181197,0.006999999999999999,127736181195285.83,93966907013789.83,127736181195285.83,93966907013789.83,127736181195285.83,93966907013789.83,127736181195285.83,93966907013789.83
0.708,0.1553462493882926,0.006999999999999999,145118515160060.3,99035052759301.7,145118515160060.3,99035052759301.7,145118515160060.3,99035052759301.7,145118515160060.3,99035052759301.7
0.709,0.15556566499477326,0.006999999999999999,156067094018075.28,102207413988202.97,156067094018075.28,102207413988202.97,156067094018075.28,102207413988202.97,156067094018075.28,102207413988202.97
0.71,0.1557850806012539,0.006999999999999999,159527552431103.62,103176969669814.4,159527552431103.62,103176969669814.4,159527552431103.62,103176969669814.4,159527552431103.62,103176969669814.4
0.711,0.15600449620773452,0.006999999999999999,155182428805188.12,101855921923557.45,155182428805188.12,101855921923557.45,155182428805188.12,101855921923557.45,155182428805188.12,101855921923557.45
0.712,0.15622391181421516,0.006999999999999999,143477966475991.1,98381831725742.66,143477966475991.1,98381831725742.66,143477966475991.1,98381831725742.66,143477966475991.1,98381831725742.66
0.713,0.1564433274206958,0.006999999999999999,125576238142912.47,93095701195436.44,125576238142912.47,93095701195436.44,125576238142912.47,93095701195436.44,125576238142912.47,93095701195436.44
0.714,0.15666274302717645,0.006999999999999999,103237687934816.84,86512529833853.27,103237687934816.84,86512529833853.27,103237687934816.84,86512529833853.27,103237687934816.84,86512529833853.27
0.715,0.1568821586336571,0.006999999999999999,78645945733768.97,79266690716880.53,78645945733768.97,79266690716880.53,78645945733768.97,79266690716880.53,78645945733768.97,79266690716880.53
0.716,0.15710157424013774,0.006999999999999999,54192333856624.805,72048642127175.08,54192333856624.805,72048642127175.08,54192333856624.805,72048642127175.08,54192333856624.805,72048642127175.08
0.717,0.15732098984661835,0.006999999999999999,32241320708329.117,65538171795933.984,32241320708329.117,65538171795933.984,32241320708329.117,65538171795933.984,32241320708329.117,65538171795933.984
0.718,0.157540405453099,0.006999999999999999,14899915262146.23,60337933613338.24,14899915262146.23,60337933613338.24,14899915262146.23,60337933613338.24,14899915262146.23,60337933613338.24
0.719,0.15775982105957964,0.006999999999999999,3813482319689.8228,56915749878290.445,3813482319689.8228,56915749878290.445,3813482319689.8228,56915749878290.445,3813482319689.8228,56915749878290.445
0.72,0.15797923666606029,0.006999999999999999,7754264529.981066,55560821870230.875,7754264529.981066,55560821870230.875,7754264529.981066,55560821870230.875,7754264529.981066,55560821870230.875
0.721,0.15819865227254093,0.006999999999999999,3792196567199.211,56357849238156.33,3792196567199.211,56357849238156.33,3792196567199.211,56357849238156.33,3792196567199.211,56357849238156.33
0.722,0.15841806787902157,0.006999999999999999,14733812927106.414,59181344692753.07,14733812927106.414,59181344692753.07,14733812927106.414,59181344692753.07,14733812927106.414,59181344692753.07
0.723,0.1586374834855022,0.006999999999999999,31703552096182.926,63710454212859.34,31703552096182.926,63710454212859.34,31703552096182.926,63710454212859.34,31703552096182.926,63710454212859.34
0.724,0.15885689909198283,0.006999999999999999,52990382365668.445,69462625511369.15,52990382365668.445,69462625511369.15,52990382365668.445,69462625511369.15,52990382365668.445,69462625511369.15
0.725,0.15907631469846348,0.006999999999999999,76471524656190.19,75843506475086.8,76471524656190.19,75843506475086.8,76471524656190.19,75843506475086.8,76471524656190.19,75843506475086.8
0.726,0.15929573030494412,0.006999999999999999,99821919680477.3,82206269582414.62,99821919680477.3,82206269582414.62,99821919680477.3,82206269582414.62,99821919680477.3,82206269582414.62
0.727,0.15951514591142477,0.006999999999999999,120742270618330.73,87909795676522.67,120742270618330.73,87909795676522.67,120742270618330.73,87909795676522.67,120742270618330.73,87909795676522.67
0.728,0.1597345615179054,0.006999999999999999,137183305091113.75,92386758372405.45,137183305091113.75,92386758372405.45,137183305091113.75,92386758372405.45,137183305091113.75,92386758372405.45
0.729,0.15995397712438603,0.006999999999999999,147544393255608.72,95196798037880.75,147544393255608.72,95196798037880.75,147544393255608.72,95196798037880.75,147544393255608.72,95196798037880.75
0.73,0.16017339273086667,0.006999999999999999,150827282295933.16,96068713481952.05,150827282295933.16,96068713481952.05,150827282295933.16,96068713481952.05,150827282295933.16,96068713481952.05
0.731,0.16039280833734731,0.006999999999999999,146730193720535.28,94919904392038.83,146730193720535.28,94919904392038.83,146730193720535.28,94919904392038.83,146730193720535.28,94919904392038.83
0.732,0.16061222394382796,0.006999999999999999,135673430681814.67,91866541977318.03,135673430681814.67,91866541977318.03,135673430681814.67,91866541977318.03,135673430681814.67,91866541977318.03
0.733,0.1608316395503086,0.006999999999999999,118754374509331.6,87208740239581.02,118754374509331.6,87208740239581.02,118754374509331.6,87208740239581.02,118754374509331.6,87208740239581.02
0.734,0.16105105515678925,0.006999999999999999,97636651402019.39,81399101361996.5,97636651402019.39,81399101361996.5,97636651402019.39,81399101361996.5,97636651402019.39,81399101361996.5
0.735,0.16127047076326986,0.006999999999999999,74384647462321.31,74996817110146.33,74384647462321.31,74996817110146.33,74384647462321.31,74996817110146.33,74384647462321.31,74996817110146.33
0.736,0.1614898863697505,0.006999999999999999,51259821611742.32,68611946076591.26,51259821611742.32,68611946076591.26,51259821611742.32,68611946076591.26,51259821611742.32,68611946076591.26
0.737,0.16170930197623115,0.006999999999999999,30498903294885.336,62845436983311.97,30498903294885.336,62845436983311.97,30498903294885.336,62845436983311.97,30498903294885.336,62845436983311.97
0.738,0.1619287175827118,0.006999999999999999,14095719348664.932,58230772183017.91,14095719348664.932,58230772183017.91,14095719348664.932,58230772183017.91,14095719348664.932,58230772183017.91
0.739,0.16214813318919244,0.006999999999999999,3607921132043.117,55182894338386.02,3607921132043.117,55182894338386.02,3607921132043.117,55182894338386.02,3607921132043.117,55182894338386.02
0.74,0.16236754879567308,0.006999999999999999,7336824541.752156,53959192860620.98,7336824541.752156,53959192860620.98,7336824541.752156,53959192860620.98,7336824541.752156,53959192860620.98
0.741,0.1625869644021537,0.006999999999999999,3588314471703.6294,54635518800004.695,3588314471703.6294,54635518800004.695,3588314471703.6294,54635518800004.695,3588314471703.6294,54635518800004.695
0.742,0.16280638000863434,0.006999999999999999,13942684115086.025,57104941824957.555,13942684115086.025,57104941824957.555,13942684115086.025,57104941824957.555,13942684115086.025,57104941824957.555
0.743,0.163025795615115,0.006999999999999999,30003419480776.65,61085853282867.02,30003419480776.65,61085853282867.02,30003419480776.65,61085853282867.02,30003419480776.65,61085853282867.02
0.744,0.16324521122159563,0.006999999999999999,50152364494633.0,66153197786468.86,50152364494633.0,66153197786468.86,50152364494633.0,66153197786468.86,50152364494633.0,66153197786468.86
0.745,0.16346462682807628,0.006999999999999999,72381163449900.83,71781531053913.8,72381163449900.83,71781531053913.8,72381163449900.83,71781531053913.8,72381163449900.83,71781531053913.8
0.746,0.16368404243455692,0.006999999999999999,94489400826754.11,77397357267878.11,94489400826754.11,77397357267878.11,94489400826754.11,77397357267878.11,94489400826754.11,77397357267878.11
0.747,0.16390345804103754,0.006999999999999999,114300412428021.05,82435982732544.38,114300412428021.05,82435982732544.38,114300412428021.05,82435982732544.38,114300412428021.05,82435982732544.38
0.748,0.16412287364751818,0.006999999999999999,129873610861611.89,86397916195799.02,129873610861611.89,86397916195799.02,129873610861611.89,86397916195799.02,129873610861611.89,86397916195799.02
0.749,0.16434228925399882,0.006999999999999999,139692622976284.31,88889620967021.53,139692622976284.31,88889620967021.53,139692622976284.31,88889620967021.53,139692622976284.31,88889620967021.53
0.75,0.16456170486047947,0.006999999999999999,142811009080372.94,89667379570464.28,142811009080372.94,89667379570464.28,142811009080372.94,89667379570464.28,142811009080372.94,89667379570464.28
0.751,0.1647811204669601,0.006999999999999999,138941571531011.73,88657383682374.81,138941571531011.73,88657383682374.81,138941571531011.73,88657383682374.81,138941571531011.73,88657383682374.81
0.752,0.16500053607344076,0.006999999999999999,128480840565495.16,85960737390011.31,128480840565495.16,85960737390011.31,128480840565495.16,85960737390011.31,128480840565495.16,85960737390011.31
0.753,0.1652199516799214,0.006999999999999999,112466696343921.67,81841482831916.89,112466696343921.67,81841482831916.89,112466696343921.67,81841482831916.89,112466696343921.67,81841482831916.89
0.754,0.16543936728640202,0.006999999999999999,92473622180806.88,76699372108744.89,92473622180806.88,76699372108744.89,92473622180806.88,76699372108744.89,92473622180806.88,76699372108744.89
0.755,0.16565878289288266,0.006999999999999999,70456146235070.4,71028807402315.03,70456146235070.4,71028807402315.03,70456146235070.4,71028807402315.03,70456146235070.4,71028807402315.03
0.756,0.1658781984993633,0.006999999999999999,48556028520990.36,65369824035886.56,48556028520990.36,65369824035886.56,48556028520990.36,65369824035886.56,48556028520990.36,65369824035886.56
0.757,0.16609761410584395,0.006999999999999999,28892204857543.7,60254904588877.1,28892204857543.7,60254904588877.1,28892204857543.7,60254904588877.1,28892204857543.7,60254904588877.1
0.758,0.1663170297123246,0.006999999999999999,13354080458495.764,56157087986233.41,13354080458495.764,56157087986233.41,13354080458495.764,56157087986233.41,13354080458495.764,56157087986233.41
0.759,0.16653644531880524,0.006999999999999999,3418329018923.622,53444656322334.69,3418329018923.622,53444656322334.69,3418329018923.622,53444656322334.69,3418329018923.622,53444656322334.69
0.76,0.16675586092528585,0.006999999999999999,6951771295.996949,52346596826602.02,6951771295.996949,52346596826602.02,6951771295.996949,52346596826602.02,6951771295.996949,52346596826602.02
0.761,0.1669752765317665,0.006999999999999999,3400229857266.138,52932001069163.47,3400229857266.138,52932001069163.47,3400229857266.138,52932001069163.47,3400229857266.138,52932001069163.47
0.762,0.16719469213824714,0.006999999999999999,13212773772197.615,55105188067867.37,13212773772197.615,55105188067867.37,13212773772197.615,55105188067867.37,13212773772197.615,55105188067867.37
0.763,0.16741410774472779,0.006999999999999999,28434672351422.75,58616187383022.13,28434672351422.75,58616187383022.13,28434672351422.75,58616187383022.13,28434672351422.75,58616187383022.13
0.764,0.16763352335120843,0.006999999999999999,47533379986668.65,63090669298557.984,47533379986668.65,63090669298557.984,47533379986668.65,63090669298557.984,47533379986668.65,63090669298557.984
0.765,0.16785293895768907,0.006999999999999999,68606076317791.63,68063689394598.59,68606076317791.63,68063689394598.59,68606076317791.63,68063689394598.59,68606076317791.63,68063689394598.59
0.766,0.1680723545641697,0.006999999999999999,89567361253985.69,73027489452049.4,89567361253985.69,73027489452049.4,89567361253985.69,73027489452049.4,89567361253985.69,73027489452049.4
0.767,0.16829177017065033,0.006999999999999999,108353779722276.22,77481453359060.12,108353779722276.22,77481453359060.12,108353779722276.22,77481453359060.12,108353779722276.22,77481453359060.12
0.768,0.16851118577713098,0.006999999999999999,123125125771079.67,80980759975339.03,123125125771079.67,80980759975339.03,123125125771079.67,80980759975339.03,123125125771079.67,80980759975339.03
0.769,0.16873060138361162,0.006999999999999999,132442895688646.97,83179009619718.84,132442895688646.97,83179009619718.84,132442895688646.97,83179009619718.84,132442895688646.97,83179009619718.84
0.77,0.16895001699009227,0.006999999999999999,135408593287329.84,83860752202197.28,135408593287329.84,83860752202197.28,135408593287329.84,83860752202197.28,135408593287329.84,83860752202197.28
0.771,0.1691694325965729,0.006999999999999999,131748599678537.31,82960860463883.67,131748599678537.31,82960860463883.67,131748599678537.31,82960860463883.67,131748599678537.31,82960860463883.67
0.772,0.16938884820305353,0.006999999999999999,121837604688395.52,80569030558139.88,121837604688395.52,80569030558139.88,121837604688395.52,80569030558139.88,121837604688395.52,80569030558139.88
0.773,0.16960826380953417,0.006999999999999999,106658635138506.77,76919151199788.66,106658635138506.77,76919151199788.66,106658635138506.77,76919151199788.66,106658635138506.77,76919151199788.66
0.774,0.16982767941601482,0.006999999999999999,87703913379268.58,72365466624040.47,87703913379268.58,72365466624040.47,87703913379268.58,72365466624040.47,87703913379268.58,72365466624040.47
0.775,0.17004709502249546,0.006999999999999999,66826532041537.05,67344388740674.664,66826532041537.05,67344388740674.664,66826532041537.05,67344388740674.664,66826532041537.05,67344388740674.664
0.776,0.1702665106289761,0.006999999999999999,46057678940295.14,62333137299658.2,46057678940295.14,62333137299658.2,46057678940295.14,62333137299658.2,46057678940295.14,62333137299658.2
0.777,0.17048592623545675,0.006999999999999999,27407431346079.363,57802226233672.24,27407431346079.363,57802226233672.24,27407431346079.363,57802226233672.24,27407431346079.363,57802226233672.24
0.778,0.17070534184193736,0.006999999999999999,12668648475649.61,54169700614024.695,12668648475649.61,54169700614024.695,12668648475649.61,54169700614024.695,12668648475649.61,54169700614024.695
